"","device","time","cp_tp","rd","msd","model","method"
"4432",585,330,278.509412207085,85.4070970861201,84861.8649206137,"HMM-network","RSS_TA"
"4433",585,340,278.509411889962,85.407131451873,84861.8706141298,"HMM-network","RSS_TA"
"4434",585,350,278.509410554302,85.4072761962674,84861.8945945705,"HMM-network","RSS_TA"
"4435",585,360,278.509404929129,85.4078858373626,84861.9955971857,"HMM-network","RSS_TA"
"4436",585,370,278.50938124377,85.4104534744518,84862.4210034991,"HMM-network","RSS_TA"
"4437",585,380,278.50928159504,85.4212663820908,84864.2126849056,"HMM-network","RSS_TA"
"4438",585,390,278.508863606777,85.4667813480023,84871.7578215258,"HMM-network","RSS_TA"
"4439",585,400,278.507129823633,85.658027052107,84903.5189610576,"HMM-network","RSS_TA"
"4440",585,410,278.500243196344,86.4559874257657,85037.0232221867,"HMM-network","RSS_TA"
"4441",585,420,278.477584408823,89.6964150093749,85595.2118837069,"HMM-network","RSS_TA"
"4442",585,430,278.465793744175,101.673370943114,87880.6726445093,"HMM-network","RSS_TA"
"4443",585,440,278.067681494609,139.499767960512,96781.8207528243,"HMM-network","RSS_TA"
"4444",590,0,314.157471641088,207.615345205476,141799.04855271,"HMM-network","RSS_TA"
"4445",590,10,222.039591224392,196.812319837528,88036.6693109245,"HMM-network","RSS_TA"
"4446",590,20,137.301986068224,185.517505102348,53268.5800776785,"HMM-network","RSS_TA"
"4447",590,30,249.913959016667,172.783514202034,92311.129691389,"HMM-network","RSS_TA"
"4448",590,40,173.930972515373,158.939359131294,55513.7030812099,"HMM-network","RSS_TA"
"4449",590,50,272.006661389079,168.970655558227,102538.70627981,"HMM-network","RSS_TA"
"4450",590,60,186.601703242662,146.040863670278,56148.1295146232,"HMM-network","RSS_TA"
"4451",590,70,113.992523235428,174.086085434343,43300.260495433,"HMM-network","RSS_TA"
"4452",590,80,235.563915604625,197.017465866852,94306.2401915793,"HMM-network","RSS_TA"
"4453",590,90,218.830363667534,318.209307895394,149143.891694131,"HMM-network","RSS_TA"
"4454",590,100,281.478881654559,277.09794875734,156013.634023026,"HMM-network","RSS_TA"
"4455",590,110,320.581596510307,250.947783427673,165747.35002836,"HMM-network","RSS_TA"
"4456",590,120,339.127123015749,240.391682579444,172795.366618315,"HMM-network","RSS_TA"
"4457",590,130,346.246308951582,236.087641273408,175623.880824635,"HMM-network","RSS_TA"
"4458",590,140,345.78999720903,232.87714583417,173802.48722169,"HMM-network","RSS_TA"
"4459",590,150,264.264402677954,229.756557889137,122623.7504158,"HMM-network","RSS_TA"
"4460",590,160,400.284131431835,234.544132132044,215238.335793712,"HMM-network","RSS_TA"
"4461",590,170,286.793150223291,237.412661245259,138615.082734555,"HMM-network","RSS_TA"
"4462",590,180,287.596109794693,237.775644819477,139248.779638359,"HMM-network","RSS_TA"
"4463",590,190,282.329637712626,235.686345745972,135258.077902033,"HMM-network","RSS_TA"
"4464",590,200,270.588798346484,230.438717477159,126320.300303112,"HMM-network","RSS_TA"
"4465",590,210,251.354261604997,220.559562809093,111825.485573531,"HMM-network","RSS_TA"
"4466",590,220,222.041330782963,205.642230333215,91591.0794722883,"HMM-network","RSS_TA"
"4467",590,230,174.884290096889,200.393149335746,70741.9292233914,"HMM-network","RSS_TA"
"4468",590,240,85.7387856506336,252.958682932607,71339.2346358444,"HMM-network","RSS_TA"
"4469",590,250,230.64159835384,230.736726168088,106434.983693981,"HMM-network","RSS_TA"
"4470",590,260,279.524407558701,176.66525752327,109344.507636806,"HMM-network","RSS_TA"
"4471",590,270,306.211719862867,133.015397812274,111458.713436532,"HMM-network","RSS_TA"
"4472",590,280,319.041030129452,106.08773081059,113041.785534602,"HMM-network","RSS_TA"
"4473",590,290,325.041150175843,93.1047125284489,114320.23680264,"HMM-network","RSS_TA"
"4474",590,300,327.831699694295,89.0922025424771,115411.04387832,"HMM-network","RSS_TA"
"4475",590,310,204.072651949259,89.711451576722,49693.7918176061,"HMM-network","RSS_TA"
"4476",590,320,190.912615712621,93.9935774468815,45282.419439498,"HMM-network","RSS_TA"
"4477",590,330,301.89604183261,33.6486054441372,92273.4487225323,"HMM-network","RSS_TA"
"4478",590,340,304.476913536042,49.4303230088219,95149.5477091907,"HMM-network","RSS_TA"
"4479",590,350,305.883701349244,56.8209410229505,96793.4580898469,"HMM-network","RSS_TA"
"4480",590,360,305.869107804863,56.7296235014509,96774.1612919591,"HMM-network","RSS_TA"
"4481",590,370,304.375724692123,48.8427418303892,95030.1952113654,"HMM-network","RSS_TA"
"4482",590,380,300.903151057578,32.9846731412312,91630.6949786133,"HMM-network","RSS_TA"
"4483",590,390,173.83099929352,94.3243280797745,39114.2951830846,"HMM-network","RSS_TA"
"4484",590,400,108.545889557289,161.53863382945,37876.9403592682,"HMM-network","RSS_TA"
"4485",590,410,189.93973876335,219.318878965595,84177.8750322148,"HMM-network","RSS_TA"
"4486",590,420,60.2365829136737,236.37608981378,59502.1017567683,"HMM-network","RSS_TA"
"4487",590,430,265.58779188698,326.371306816236,177055.10511234,"HMM-network","RSS_TA"
"4488",590,440,237.196656231742,333.975090241293,167801.614629199,"HMM-network","RSS_TA"
"4489",593,0,438.648550048007,6.13108082699296e-07,192412.550459219,"HMM-network","RSS_TA"
"4490",593,10,438.175320626358,1.84237439826274e-05,191997.611606012,"HMM-network","RSS_TA"
"4491",593,20,438.928006821666,2.10398667146114e-05,192657.795172441,"HMM-network","RSS_TA"
"4492",593,30,438.928006821667,2.18047819335806e-05,192657.795172442,"HMM-network","RSS_TA"
"4493",593,40,438.928006821666,2.20462377514058e-05,192657.795172441,"HMM-network","RSS_TA"
"4494",593,50,438.928006821666,2.21244031633916e-05,192657.795172441,"HMM-network","RSS_TA"
"4495",593,60,438.928006821666,2.21499917851489e-05,192657.795172441,"HMM-network","RSS_TA"
"4496",593,70,438.928006821666,2.21584238574776e-05,192657.795172441,"HMM-network","RSS_TA"
"4497",593,80,408.906513343941,2.21612158162954e-05,167204.536655099,"HMM-network","RSS_TA"
"4498",593,90,408.906513343941,2.21621439310748e-05,167204.536655099,"HMM-network","RSS_TA"
"4499",593,100,408.906513343941,2.21624535251957e-05,167204.536655099,"HMM-network","RSS_TA"
"4500",593,110,408.906513343941,2.21625571391483e-05,167204.536655099,"HMM-network","RSS_TA"
"4501",593,120,408.906513343941,2.21625919978427e-05,167204.536655099,"HMM-network","RSS_TA"
"4502",593,130,408.906513343941,2.21626040121961e-05,167204.536655099,"HMM-network","RSS_TA"
"4503",593,140,405.418835187784,2.21626089152192e-05,164364.43192502,"HMM-network","RSS_TA"
"4504",593,150,405.418835187784,2.21626130650001e-05,164364.43192502,"HMM-network","RSS_TA"
"4505",593,160,405.418835187784,2.21626217536145e-05,164364.43192502,"HMM-network","RSS_TA"
"4506",593,170,405.418835187784,2.21626459850569e-05,164364.43192502,"HMM-network","RSS_TA"
"4507",593,180,405.418835187784,2.21627164490148e-05,164364.43192502,"HMM-network","RSS_TA"
"4508",593,190,405.418835187784,2.21629224903819e-05,164364.43192502,"HMM-network","RSS_TA"
"4509",593,200,405.418835187784,2.21635257004216e-05,164364.43192502,"HMM-network","RSS_TA"
"4510",593,210,405.418835187784,2.21652929625092e-05,164364.43192502,"HMM-network","RSS_TA"
"4511",593,220,405.418835187784,2.21704740465432e-05,164364.43192502,"HMM-network","RSS_TA"
"4512",593,230,405.418835187784,2.21856713022448e-05,164364.43192502,"HMM-network","RSS_TA"
"4513",593,240,405.418835187784,2.22302483498127e-05,164364.43192502,"HMM-network","RSS_TA"
"4514",593,250,405.418835187784,2.23607918781309e-05,164364.43192502,"HMM-network","RSS_TA"
"4515",593,260,405.418835187784,2.27406554294133e-05,164364.43192502,"HMM-network","RSS_TA"
"4516",593,270,405.418835187784,2.38247765023141e-05,164364.43192502,"HMM-network","RSS_TA"
"4517",593,280,405.418835187783,2.67687297675472e-05,164364.43192502,"HMM-network","RSS_TA"
"4518",593,290,405.418835187783,3.40094805678239e-05,164364.43192502,"HMM-network","RSS_TA"
"4519",593,300,405.418835187783,4.95882746202903e-05,164364.431925021,"HMM-network","RSS_TA"
"4520",593,310,405.418835187783,7.94982125914292e-05,164364.431925025,"HMM-network","RSS_TA"
"4521",593,320,379.41860830823,0.000133375356702298,143958.480330572,"HMM-network","RSS_TA"
"4522",593,330,379.418608308226,0.000227889507766939,143958.480330603,"HMM-network","RSS_TA"
"4523",593,340,379.418608308211,0.000392224980638529,143958.480330693,"HMM-network","RSS_TA"
"4524",593,350,379.418608308161,0.000677378549102077,143958.48033096,"HMM-network","RSS_TA"
"4525",593,360,379.418608307985,0.00117242172664052,143958.480331743,"HMM-network","RSS_TA"
"4526",593,370,379.418608307373,0.00203314890157311,143958.480334037,"HMM-network","RSS_TA"
"4527",593,380,379.418608305224,0.00353273082101975,143958.480340753,"HMM-network","RSS_TA"
"4528",593,390,379.418608297666,0.00615170246165191,143958.480360381,"HMM-network","RSS_TA"
"4529",593,400,379.418608271093,0.0107391296542878,143958.480417702,"HMM-network","RSS_TA"
"4530",593,410,379.418608178094,0.0188063655699582,143958.480585481,"HMM-network","RSS_TA"
"4531",593,420,379.418607858347,0.0330867878376657,143958.481083901,"HMM-network","RSS_TA"
"4532",593,430,391.890195317224,0.0587267845016129,153577.928634608,"HMM-network","RSS_TA"
"4533",593,440,421.223464831297,0.106432008329332,177429.218652255,"HMM-network","RSS_TA"
"4534",594,0,438.648550048007,6.13108082699296e-07,192412.550459219,"HMM-network","RSS_TA"
"4535",594,10,438.175320626358,1.84237439826274e-05,191997.611606012,"HMM-network","RSS_TA"
"4536",594,20,438.928006821666,2.10398667146114e-05,192657.795172441,"HMM-network","RSS_TA"
"4537",594,30,438.928006821667,2.18047819335806e-05,192657.795172442,"HMM-network","RSS_TA"
"4538",594,40,438.928006821666,2.20462377514058e-05,192657.795172441,"HMM-network","RSS_TA"
"4539",594,50,438.928006821666,2.21244031633916e-05,192657.795172441,"HMM-network","RSS_TA"
"4540",594,60,438.928006821666,2.21499917851489e-05,192657.795172441,"HMM-network","RSS_TA"
"4541",594,70,438.928006821666,2.21584238574776e-05,192657.795172441,"HMM-network","RSS_TA"
"4542",594,80,408.906513343941,2.21612158162954e-05,167204.536655099,"HMM-network","RSS_TA"
"4543",594,90,408.906513343941,2.21621439310748e-05,167204.536655099,"HMM-network","RSS_TA"
"4544",594,100,408.906513343941,2.21624535251957e-05,167204.536655099,"HMM-network","RSS_TA"
"4545",594,110,408.906513343941,2.21625571391483e-05,167204.536655099,"HMM-network","RSS_TA"
"4546",594,120,408.906513343941,2.21625919978427e-05,167204.536655099,"HMM-network","RSS_TA"
"4547",594,130,408.906513343941,2.21626040121961e-05,167204.536655099,"HMM-network","RSS_TA"
"4548",594,140,405.418835187784,2.21626089152192e-05,164364.43192502,"HMM-network","RSS_TA"
"4549",594,150,405.418835187784,2.21626130650001e-05,164364.43192502,"HMM-network","RSS_TA"
"4550",594,160,405.418835187784,2.21626217536145e-05,164364.43192502,"HMM-network","RSS_TA"
"4551",594,170,405.418835187784,2.21626459850569e-05,164364.43192502,"HMM-network","RSS_TA"
"4552",594,180,405.418835187784,2.21627164490148e-05,164364.43192502,"HMM-network","RSS_TA"
"4553",594,190,405.418835187784,2.21629224903819e-05,164364.43192502,"HMM-network","RSS_TA"
"4554",594,200,405.418835187784,2.21635257004216e-05,164364.43192502,"HMM-network","RSS_TA"
"4555",594,210,405.418835187784,2.21652929625092e-05,164364.43192502,"HMM-network","RSS_TA"
"4556",594,220,405.418835187784,2.21704740465432e-05,164364.43192502,"HMM-network","RSS_TA"
"4557",594,230,405.418835187784,2.21856713022448e-05,164364.43192502,"HMM-network","RSS_TA"
"4558",594,240,405.418835187784,2.22302483498127e-05,164364.43192502,"HMM-network","RSS_TA"
"4559",594,250,405.418835187784,2.23607918781309e-05,164364.43192502,"HMM-network","RSS_TA"
"4560",594,260,405.418835187784,2.27406554294133e-05,164364.43192502,"HMM-network","RSS_TA"
"4561",594,270,405.418835187784,2.38247765023141e-05,164364.43192502,"HMM-network","RSS_TA"
"4562",594,280,405.418835187783,2.67687297675472e-05,164364.43192502,"HMM-network","RSS_TA"
"4563",594,290,405.418835187783,3.40094805678239e-05,164364.43192502,"HMM-network","RSS_TA"
"4564",594,300,405.418835187783,4.95882746202903e-05,164364.431925021,"HMM-network","RSS_TA"
"4565",594,310,405.418835187783,7.94982125914292e-05,164364.431925025,"HMM-network","RSS_TA"
"4566",594,320,379.41860830823,0.000133375356702298,143958.480330572,"HMM-network","RSS_TA"
"4567",594,330,379.418608308226,0.000227889507766939,143958.480330603,"HMM-network","RSS_TA"
"4568",594,340,379.418608308211,0.000392224980638529,143958.480330693,"HMM-network","RSS_TA"
"4569",594,350,379.418608308161,0.000677378549102077,143958.48033096,"HMM-network","RSS_TA"
"4570",594,360,379.418608307985,0.00117242172664052,143958.480331743,"HMM-network","RSS_TA"
"4571",594,370,379.418608307373,0.00203314890157311,143958.480334037,"HMM-network","RSS_TA"
"4572",594,380,379.418608305224,0.00353273082101975,143958.480340753,"HMM-network","RSS_TA"
"4573",594,390,379.418608297666,0.00615170246165191,143958.480360381,"HMM-network","RSS_TA"
"4574",594,400,379.418608271093,0.0107391296542878,143958.480417702,"HMM-network","RSS_TA"
"4575",594,410,379.418608178094,0.0188063655699582,143958.480585481,"HMM-network","RSS_TA"
"4576",594,420,379.418607858347,0.0330867878376657,143958.481083901,"HMM-network","RSS_TA"
"4577",594,430,391.890195317224,0.0587267845016129,153577.928634608,"HMM-network","RSS_TA"
"4578",594,440,421.223464831297,0.106432008329332,177429.218652255,"HMM-network","RSS_TA"
"4579",599,0,419.903808712747,58.101881007721,179695.037148107,"HMM-network","RSS_TA"
"4580",599,10,417.913771673018,58.1017398480471,178027.732727338,"HMM-network","RSS_TA"
"4581",599,20,417.913780366684,58.1016728599449,178027.732209497,"HMM-network","RSS_TA"
"4582",599,30,417.913784808535,58.1016340080021,178027.731407394,"HMM-network","RSS_TA"
"4583",599,40,417.913787536703,58.1016088143449,178027.730760088,"HMM-network","RSS_TA"
"4584",599,50,417.913789386113,58.1015915773377,178027.73030288,"HMM-network","RSS_TA"
"4585",599,60,417.913790703059,58.1015794527945,178027.729994709,"HMM-network","RSS_TA"
"4586",599,70,417.913791668108,58.1015707647592,178027.729791747,"HMM-network","RSS_TA"
"4587",599,80,417.913792390633,58.1015644376799,178027.729660427,"HMM-network","RSS_TA"
"4588",599,90,417.913792941981,58.1015597551529,178027.729577134,"HMM-network","RSS_TA"
"4589",599,100,417.913793370246,58.1015562322667,178027.72952572,"HMM-network","RSS_TA"
"4590",599,110,417.913793708366,58.1015535381193,178027.729495261,"HMM-network","RSS_TA"
"4591",599,120,417.913793979119,58.1015514456299,178027.729478411,"HMM-network","RSS_TA"
"4592",599,130,417.913794198387,58.1015497981512,178027.729470239,"HMM-network","RSS_TA"
"4593",599,140,417.913794377334,58.1015484870251,178027.729467451,"HMM-network","RSS_TA"
"4594",599,150,417.913794523875,58.1015474364339,178027.729467852,"HMM-network","RSS_TA"
"4595",599,160,417.913794643666,58.1015465931556,178027.729469985,"HMM-network","RSS_TA"
"4596",599,170,408.341887254418,58.1015459196339,170118.886524751,"HMM-network","RSS_TA"
"4597",599,180,408.73350963811,58.1015453892901,170438.871477711,"HMM-network","RSS_TA"
"4598",599,190,403.862098292632,58.1015449833579,166480.383966781,"HMM-network","RSS_TA"
"4599",599,200,403.862098337475,58.1015446887583,166480.383968768,"HMM-network","RSS_TA"
"4600",599,210,403.862098366826,58.1015444966905,166480.383970157,"HMM-network","RSS_TA"
"4601",599,220,403.862098381368,58.1015444017265,166480.383970867,"HMM-network","RSS_TA"
"4602",599,230,403.862098381441,58.1015444012735,166480.383970874,"HMM-network","RSS_TA"
"4603",599,240,403.862098367038,58.1015444953238,166480.383970169,"HMM-network","RSS_TA"
"4604",599,250,382.32317973113,58.1015446864538,149546.803254674,"HMM-network","RSS_TA"
"4605",599,260,386.650082508377,58.1015449800741,152874.075832806,"HMM-network","RSS_TA"
"4606",599,270,386.65008244466,58.1015453849657,152874.075830584,"HMM-network","RSS_TA"
"4607",599,280,386.650082361814,58.101545914184,152874.075828016,"HMM-network","RSS_TA"
"4608",599,290,386.650082257284,58.1015465864659,152874.075825304,"HMM-network","RSS_TA"
"4609",599,300,386.650082127486,58.1015474283526,152874.075822761,"HMM-network","RSS_TA"
"4610",599,310,386.650081967409,58.1015484773504,152874.07582087,"HMM-network","RSS_TA"
"4611",599,320,386.650081770029,58.1015497866135,152874.075820377,"HMM-network","RSS_TA"
"4612",599,330,386.650081525418,58.1015514318659,152874.075822402,"HMM-network","RSS_TA"
"4613",599,340,386.650081219459,58.1015535216334,152874.075828642,"HMM-network","RSS_TA"
"4614",599,350,386.650080831937,58.1015562123752,152874.075841643,"HMM-network","RSS_TA"
"4615",599,360,371.209181702016,58.1015597309013,141172.047823044,"HMM-network","RSS_TA"
"4616",599,370,395.341283746163,58.1015644077221,159670.522420689,"HMM-network","RSS_TA"
"4617",599,380,395.341282829986,58.101570727178,159670.522430624,"HMM-network","RSS_TA"
"4618",599,390,395.3412815845,58.1015794048384,159670.522454212,"HMM-network","RSS_TA"
"4619",599,400,414.180901835626,58.1015915150308,174921.614381952,"HMM-network","RSS_TA"
"4620",599,410,438.094619968007,58.1016087319108,195302.692982149,"HMM-network","RSS_TA"
"4621",599,420,424.195554307997,58.1016338970091,183317.668156171,"HMM-network","RSS_TA"
"4622",599,430,447.589481782424,58.1016727081432,203712.148573743,"HMM-network","RSS_TA"
"4623",599,440,471.77651606098,58.1017397561294,225948.893269325,"HMM-network","RSS_TA"
"4624",600,0,419.903808712747,58.101881007721,179695.037148107,"HMM-network","RSS_TA"
"4625",600,10,417.913771673018,58.1017398480471,178027.732727338,"HMM-network","RSS_TA"
"4626",600,20,417.913780366684,58.1016728599449,178027.732209497,"HMM-network","RSS_TA"
"4627",600,30,417.913784808535,58.1016340080021,178027.731407394,"HMM-network","RSS_TA"
"4628",600,40,417.913787536703,58.1016088143449,178027.730760088,"HMM-network","RSS_TA"
"4629",600,50,417.913789386113,58.1015915773377,178027.73030288,"HMM-network","RSS_TA"
"4630",600,60,417.913790703059,58.1015794527945,178027.729994709,"HMM-network","RSS_TA"
"4631",600,70,417.913791668108,58.1015707647592,178027.729791747,"HMM-network","RSS_TA"
"4632",600,80,417.913792390633,58.1015644376799,178027.729660427,"HMM-network","RSS_TA"
"4633",600,90,417.913792941981,58.1015597551529,178027.729577134,"HMM-network","RSS_TA"
"4634",600,100,417.913793370246,58.1015562322667,178027.72952572,"HMM-network","RSS_TA"
"4635",600,110,417.913793708366,58.1015535381193,178027.729495261,"HMM-network","RSS_TA"
"4636",600,120,417.913793979119,58.1015514456299,178027.729478411,"HMM-network","RSS_TA"
"4637",600,130,417.913794198387,58.1015497981512,178027.729470239,"HMM-network","RSS_TA"
"4638",600,140,417.913794377334,58.1015484870251,178027.729467451,"HMM-network","RSS_TA"
"4639",600,150,417.913794523875,58.1015474364339,178027.729467852,"HMM-network","RSS_TA"
"4640",600,160,417.913794643666,58.1015465931556,178027.729469985,"HMM-network","RSS_TA"
"4641",600,170,408.341887254418,58.1015459196339,170118.886524751,"HMM-network","RSS_TA"
"4642",600,180,408.73350963811,58.1015453892901,170438.871477711,"HMM-network","RSS_TA"
"4643",600,190,403.862098292632,58.1015449833579,166480.383966781,"HMM-network","RSS_TA"
"4644",600,200,403.862098337475,58.1015446887583,166480.383968768,"HMM-network","RSS_TA"
"4645",600,210,403.862098366826,58.1015444966905,166480.383970157,"HMM-network","RSS_TA"
"4646",600,220,403.862098381368,58.1015444017265,166480.383970867,"HMM-network","RSS_TA"
"4647",600,230,403.862098381441,58.1015444012735,166480.383970874,"HMM-network","RSS_TA"
"4648",600,240,403.862098367038,58.1015444953238,166480.383970169,"HMM-network","RSS_TA"
"4649",600,250,382.32317973113,58.1015446864538,149546.803254674,"HMM-network","RSS_TA"
"4650",600,260,386.650082508377,58.1015449800741,152874.075832806,"HMM-network","RSS_TA"
"4651",600,270,386.65008244466,58.1015453849657,152874.075830584,"HMM-network","RSS_TA"
"4652",600,280,386.650082361814,58.101545914184,152874.075828016,"HMM-network","RSS_TA"
"4653",600,290,386.650082257284,58.1015465864659,152874.075825304,"HMM-network","RSS_TA"
"4654",600,300,386.650082127486,58.1015474283526,152874.075822761,"HMM-network","RSS_TA"
"4655",600,310,386.650081967409,58.1015484773504,152874.07582087,"HMM-network","RSS_TA"
"4656",600,320,386.650081770029,58.1015497866135,152874.075820377,"HMM-network","RSS_TA"
"4657",600,330,386.650081525418,58.1015514318659,152874.075822402,"HMM-network","RSS_TA"
"4658",600,340,386.650081219459,58.1015535216334,152874.075828642,"HMM-network","RSS_TA"
"4659",600,350,386.650080831937,58.1015562123752,152874.075841643,"HMM-network","RSS_TA"
"4660",600,360,371.209181702016,58.1015597309013,141172.047823044,"HMM-network","RSS_TA"
"4661",600,370,395.341283746163,58.1015644077221,159670.522420689,"HMM-network","RSS_TA"
"4662",600,380,395.341282829986,58.101570727178,159670.522430624,"HMM-network","RSS_TA"
"4663",600,390,395.3412815845,58.1015794048384,159670.522454212,"HMM-network","RSS_TA"
"4664",600,400,414.180901835626,58.1015915150308,174921.614381952,"HMM-network","RSS_TA"
"4665",600,410,438.094619968007,58.1016087319108,195302.692982149,"HMM-network","RSS_TA"
"4666",600,420,424.195554307997,58.1016338970091,183317.668156171,"HMM-network","RSS_TA"
"4667",600,430,447.589481782424,58.1016727081432,203712.148573743,"HMM-network","RSS_TA"
"4668",600,440,471.77651606098,58.1017397561294,225948.893269325,"HMM-network","RSS_TA"
"4669",614,0,1125.9139649605,298.015322396247,1356495.38887602,"HMM-network","RSS_TA"
"4670",614,10,1144.44078804607,268.648174069277,1381916.55877426,"HMM-network","RSS_TA"
"4671",614,20,1148.90374118588,258.944322227191,1387031.96852461,"HMM-network","RSS_TA"
"4672",614,30,1149.89671421408,255.864622873776,1387729.15859867,"HMM-network","RSS_TA"
"4673",614,40,1150.06418673049,254.914535747836,1387629.05413559,"HMM-network","RSS_TA"
"4674",614,50,1150.03631612928,254.676550349196,1387443.67371397,"HMM-network","RSS_TA"
"4675",614,60,1149.92289772042,254.755934525548,1387223.25687771,"HMM-network","RSS_TA"
"4676",614,70,1149.65181911409,255.178245761007,1386815.242302,"HMM-network","RSS_TA"
"4677",614,80,1148.95509252736,256.360784640317,1385818.65654596,"HMM-network","RSS_TA"
"4678",614,90,1147.1103296587,259.51055167857,1383207.83484222,"HMM-network","RSS_TA"
"4679",614,100,1142.22217131838,267.697039273651,1376333.19348716,"HMM-network","RSS_TA"
"4680",614,110,1129.4120851001,287.919421781516,1358469.25140917,"HMM-network","RSS_TA"
"4681",614,120,1096.51822420337,332.949439487531,1313207.54526518,"HMM-network","RSS_TA"
"4682",614,130,1014.90720058768,416.372508933762,1203402.69200052,"HMM-network","RSS_TA"
"4683",614,140,824.624054921373,526.960820441041,957692.538234862,"HMM-network","RSS_TA"
"4684",614,150,438.082239434705,554.543584446548,499434.635558952,"HMM-network","RSS_TA"
"4685",614,160,208.766866374616,120.448658596494,58091.4838535715,"HMM-network","RSS_TA"
"4686",614,170,211.920803694414,110.623964778118,57148.0886217168,"HMM-network","RSS_TA"
"4687",614,180,212.208959857761,110.505166977412,57244.0345726184,"HMM-network","RSS_TA"
"4688",614,190,212.250493405676,110.495548647052,57259.538221766,"HMM-network","RSS_TA"
"4689",614,200,212.256629553636,110.495745309772,57262.1865210314,"HMM-network","RSS_TA"
"4690",614,210,336.857414897501,110.49646524003,125682.386801968,"HMM-network","RSS_TA"
"4691",614,220,336.857484812749,110.496874193617,125682.524280932,"HMM-network","RSS_TA"
"4692",614,230,336.857498160049,110.497070383301,125682.57662994,"HMM-network","RSS_TA"
"4693",614,240,336.857500249811,110.497162997026,125682.598504943,"HMM-network","RSS_TA"
"4694",614,250,336.857499490785,110.497209158406,125682.608194981,"HMM-network","RSS_TA"
"4695",614,260,336.857497924209,110.497235404911,125682.612939887,"HMM-network","RSS_TA"
"4696",614,270,336.857496303334,110.497254270137,125682.61601699,"HMM-network","RSS_TA"
"4697",614,280,336.857495201952,110.497273055356,125682.619426403,"HMM-network","RSS_TA"
"4698",614,290,336.857495573279,110.497299128692,125682.625438637,"HMM-network","RSS_TA"
"4699",614,300,336.857499609085,110.497345473568,125682.63839959,"HMM-network","RSS_TA"
"4700",614,310,336.857512742151,110.497440909445,125682.668338365,"HMM-network","RSS_TA"
"4701",614,320,336.857548678739,110.497653609961,125682.739555156,"HMM-network","RSS_TA"
"4702",614,330,336.857642224803,110.498148329832,125682.911909575,"HMM-network","RSS_TA"
"4703",614,340,336.857882109173,110.499327930587,125683.334212189,"HMM-network","RSS_TA"
"4704",614,350,336.858495152304,110.502186111392,125684.378891672,"HMM-network","RSS_TA"
"4705",614,360,336.860062396066,110.509191307514,125686.983000922,"HMM-network","RSS_TA"
"4706",614,370,336.864074609533,110.526511040795,125693.514405388,"HMM-network","RSS_TA"
"4707",614,380,336.874360786403,110.569627971568,125709.977585019,"HMM-network","RSS_TA"
"4708",614,390,336.900760332524,110.677551695398,125751.642761921,"HMM-network","RSS_TA"
"4709",614,400,336.968536739678,110.94882825489,125857.437243613,"HMM-network","RSS_TA"
"4710",614,410,337.142230336669,111.632944220601,126126.797711743,"HMM-network","RSS_TA"
"4711",614,420,337.583308816921,113.365357892376,126814.194761847,"HMM-network","RSS_TA"
"4712",614,430,338.661331677909,117.81655128847,128572.237331363,"HMM-network","RSS_TA"
"4713",614,440,340.864981824788,130.045111792591,133100.66693556,"HMM-network","RSS_TA"
"4714",616,0,311.66036823197,123.198725491509,112310.11108922,"HMM-network","RSS_TA"
"4715",616,10,331.130748400701,76.0913845635665,115437.471341209,"HMM-network","RSS_TA"
"4716",616,20,360.865716914809,26.2009726565988,130910.556612591,"HMM-network","RSS_TA"
"4717",616,30,292.451396966077,46.9049805184871,87727.8967848498,"HMM-network","RSS_TA"
"4718",616,40,218.185694835416,125.873384267109,63449.1062976686,"HMM-network","RSS_TA"
"4719",616,50,229.377423159986,61.0807116337997,56344.8555892067,"HMM-network","RSS_TA"
"4720",616,60,229.912144607195,55.1892673630908,55905.4494699547,"HMM-network","RSS_TA"
"4721",616,70,230.281877516844,52.8598469616893,55823.9065334959,"HMM-network","RSS_TA"
"4722",616,80,231.215214721281,47.4620987616768,55713.1263374712,"HMM-network","RSS_TA"
"4723",616,90,232.929139753998,39.0407297678005,55780.1627273399,"HMM-network","RSS_TA"
"4724",616,100,165.349588789766,117.177290623385,41071.0039507819,"HMM-network","RSS_TA"
"4725",616,110,284.170801463828,160.885024084327,106637.035379209,"HMM-network","RSS_TA"
"4726",616,120,189.669386140616,192.69614887237,73106.2818292005,"HMM-network","RSS_TA"
"4727",616,130,51.3240019188673,169.115738190393,31234.2860766495,"HMM-network","RSS_TA"
"4728",616,140,58.9362899083475,154.897397768647,27466.6901036594,"HMM-network","RSS_TA"
"4729",616,150,66.7308403420912,140.24388632487,24121.3527042647,"HMM-network","RSS_TA"
"4730",616,160,74.4512593981385,124.617330701761,21072.469137201,"HMM-network","RSS_TA"
"4731",616,170,81.9658391804056,107.463975842686,18266.9048964656,"HMM-network","RSS_TA"
"4732",616,180,89.3324246948797,87.8822659254011,15703.5747660493,"HMM-network","RSS_TA"
"4733",616,190,114.884909503783,71.0930235687469,18252.7604318389,"HMM-network","RSS_TA"
"4734",616,200,37.05890826534,178.475165669769,33226.7474426704,"HMM-network","RSS_TA"
"4735",616,210,69.0514771602278,252.644698730946,68597.4502948599,"HMM-network","RSS_TA"
"4736",616,220,221.857921167834,64.9201311495048,53435.5606133819,"HMM-network","RSS_TA"
"4737",616,230,182.155983339858,83.3489011384215,40127.841587493,"HMM-network","RSS_TA"
